GameId,Name,Platform,Year,Genre,Price,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13959,Pia Carrot e Youkoso!! 2.5,DC,2008,Adventure,18.94,NEC Interchannel,0,0,0.04,0,0.04
13960,Cy Girls,PS2,2004,Action,16.08,Konami Digital Entertainment,0.02,0.01,0,0,0.04
13961,The Sum of All Fears,GBA,2002,Shooter,11.33,Ubisoft,0.03,0.01,0,0,0.04
13962,Da Capo I & II Plus Situation Portable,PSP,2010,Adventure,16.89,Kadokawa Shoten,0,0,0.04,0,0.04
13964,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki,DS,2010,Misc,16.93,D3Publisher,0,0,0.04,0,0.04
13965,Bubble Bobble Double Shot,DS,2007,Puzzle,10.53,Rising Star Games,0.03,0,0,0,0.04
13967,Monster Hunter Frontier Online: Season 9.0,X360,2010,Role-Playing,17.48,Capcom,0,0,0.04,0,0.04
13969,C.O.R.E.,DS,2009,Shooter,19.71,Graffiti,0.03,0,0,0,0.04
13970,Garfield: The Search for Pooky,GBA,2003,Platform,11.94,Game Factory,0.03,0.01,0,0,0.04
13972,Galaxy Fight,SAT,1994,Fighting,12.45,Sunsoft,0,0,0.04,0,0.04
13973,Chaos Wars,PS2,2006,Strategy,10.68,Idea Factory,0,0,0.04,0,0.04
13974,Steambot Chronicles,PS2,2005,Role-Playing,19.63,505 Games,0.02,0.01,0,0,0.04
13975,Toki no Kizuna: Sekigahara Kitan,PSP,2012,Action,12.86,Idea Factory,0,0,0.04,0,0.04
13976,Mr. Driller,PS,1999,Puzzle,17.22,Namco Bandai Games,0.02,0.01,0,0,0.04
13977,Norn9: Norn + Nonette,PSP,2013,Adventure,15.26,Idea Factory,0,0,0.04,0,0.04
13978,Super Hero Generation,PSV,2014,Role-Playing,16.56,Namco Bandai Games,0,0,0.04,0,0.04
13979,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,DS,2007,Adventure,11.16,D3Publisher,0,0,0.04,0,0.04
13980,Gumby vs. the Astrobots,GBA,2005,Action,12.63,Namco Bandai Games,0.03,0.01,0,0,0.04
13981,Trine 2,PC,2011,Platform,12.54,Focus Home Interactive,0,0.03,0,0.01,0.04
13982,Doraemon: Shin Nobita no Nihon Tanjou,3DS,2016,Misc,14.18,FuRyu,0,0,0.04,0,0.04
13983,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki,PS2,2008,Misc,19.95,D3Publisher,0,0,0.04,0,0.04
13984,Worms: Ultimate Mayhem,PC,2011,Strategy,18.55,Unknown,0,0.03,0,0,0.04
13987,Chaos;Head Noah,X360,2009,Adventure,17.44,5pb,0,0,0.04,0,0.04
13988,Tears to Tiara Anecdotes: The Secret of Avalon,PS3,2009,Strategy,11.59,Aqua Plus,0,0,0.04,0,0.04
13989,Legasista,PS3,2012,Role-Playing,15.02,Nippon Ichi Software,0,0,0.04,0,0.04
13990,Fatal Fury: Battle Archives Volume 1,PS2,2006,Fighting,18.31,Ignition Entertainment,0.02,0.01,0,0,0.04
13991,The Night of the Rabbit,PC,2013,Adventure,19.55,Daedalic Entertainment,0,0.03,0,0,0.04
13992,Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban,PSP,2009,Adventure,13,Tecmo Koei,0,0,0.04,0,0.04
13996,Music Maker: Rockstar,PS2,2009,Misc,13.4,Magix,0.02,0.01,0,0,0.04
13997,Fading Shadows,PSP,2008,Puzzle,14.12,Ivolgamus,0.03,0,0,0,0.04
13998,Formula 1 06,PS2,2006,Racing,16.14,Sony Computer Entertainment,0,0,0.04,0,0.04
13999,Without Warning,PS2,2005,Shooter,10.84,Capcom,0.02,0.01,0,0,0.04
14000,"Minna de Jibun no Setsumeisho: B-Kata, A-Kata, AB-Kata, O-Kata",DS,2008,Misc,16.76,GungHo,0,0,0.04,0,0.04
14002,Age of Mythology: The Titans,PC,2003,Strategy,16.74,Microsoft Game Studios,0.01,0.02,0,0,0.04
14003,Fighting Vipers 2,DC,2000,Fighting,18.3,Sega,0,0,0.04,0,0.04
14006,12-Sai. Koisuru Diary,3DS,2016,Adventure,16.42,Happinet,0,0,0.04,0,0.04
14007,Castlevania: Lords of Shadow - Reverie,PS3,2011,Action,18.96,Konami Digital Entertainment,0.02,0.01,0,0.01,0.04
14008,Napoleon Dynamite: The Game,PSP,2007,Puzzle,17.57,Crave Entertainment,0.03,0,0,0,0.04
14009,Beatdown: Fists of Vengeance,XB,2005,Action,16.45,Capcom,0.03,0.01,0,0,0.04
14010,Enchanted Arms (JP sales),PS3,2007,Role-Playing,19.36,Ubisoft,0,0,0.04,0,0.04
14011,Monster Force,GBA,2002,Shooter,12.51,Universal Interactive,0.03,0.01,0,0,0.04
14012,World of Goo,PC,2008,Puzzle,17.38,2D Boy,0,0.03,0,0.01,0.04
14013,Onsei Kanjou Sokuteiki: Kokoro Scan,DS,2007,Misc,15.73,Sega,0,0,0.04,0,0.04
14014,Clock Zero: Shuuen no Ichibyou Portable,PSP,2011,Adventure,14.42,Idea Factory,0,0,0.04,0,0.04
14015,San Goku Shi DS 3,DS,2010,Strategy,12.67,Tecmo Koei,0,0,0.04,0,0.04
14016,Trick x Logic: Season 2,PSP,2010,Adventure,13.37,Sony Computer Entertainment,0,0,0.04,0,0.04
14017,Challenge Me: Word Puzzles,DS,2011,Puzzle,18.57,O-Games,0.03,0,0,0,0.04
14018,Hakuouki: Zuisouroku,PS2,2009,Adventure,16.93,Idea Factory,0,0,0.04,0,0.04
14019,World in Conflict,PC,2007,Strategy,11.54,Vivendi Games,0,0.03,0,0.01,0.04
14021,Derby Tsuku 5: Derby Uma o Tsukurou!,PS2,2006,Sports,17.68,Sega,0,0,0.04,0,0.04
14022,S.T.A.L.K.E.R.: Clear Sky,PC,2008,Shooter,12.25,Deep Silver,0,0.03,0,0.01,0.04
14024,SD Gundam Force: Showdown!,PS2,2004,Shooter,18.93,Namco Bandai Games,0.02,0.01,0,0,0.04
14025,Ray Gigant,PSV,2015,Role-Playing,17.76,Namco Bandai Games,0,0,0.04,0,0.04
14026,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,PS2,2006,Adventure,16.94,Konami Digital Entertainment,0,0,0.04,0,0.04
14027,Flow: Urban Dance Uprising,PS2,2005,Misc,17.25,Ubisoft,0.02,0.01,0,0,0.04
14028,Ailu de Puzzle,PSP,2012,Action,16.17,Capcom,0,0,0.04,0,0.04
14029,World in Conflict: Complete Edition,PC,2009,Strategy,19.81,Ubisoft,0,0.03,0,0.01,0.04
14030,True Pinball,PS,1996,Misc,14.59,Ocean,0.02,0.01,0,0,0.04
14031,Jane's Hotel,DS,2010,Simulation,15.51,Unknown,0.03,0,0,0,0.04
14032,Stadium Games,GBA,2003,Sports,13.89,Ignition Entertainment,0.03,0.01,0,0,0.04
14034,Power Play Pool,DS,2006,Sports,15.94,System 3 Arcade Software,0.03,0,0,0,0.04
14035,J-League Pro Striker 2,GEN,1994,Sports,17.72,Sega,0,0,0.04,0,0.04
14037,Caesar III,PC,1998,Strategy,19.52,Vivendi Games,0,0.03,0,0.01,0.04
14038,Super Robot Taisen: Scramble Commander the 2nd,PS2,2007,Strategy,14.72,Banpresto,0,0,0.04,0,0.04
14039,Mahjong Taikai,DS,2004,Misc,15.16,Tecmo Koei,0,0,0.04,0,0.04
14041,Espgaluda II Black Label,X360,2010,Shooter,14.85,Cave,0,0,0.04,0,0.04
14044,Hot Potato!,GBA,2001,Action,14.8,BAM! Entertainment,0.03,0.01,0,0,0.04
14046,Kiniro no Corda 2 f,PSP,2009,Role-Playing,17.33,Tecmo Koei,0,0,0.04,0,0.04
14047,Swords,Wii,N/A,Fighting,15.28,Unknown,0.03,0,0,0,0.04
14049,Deception III: Dark Delusion,PS,1999,Role-Playing,16.06,Tecmo Koei,0.02,0.01,0,0,0.04
14050,Gothic Universe,PC,2007,Role-Playing,10.59,JoWood Productions,0,0.03,0,0.01,0.04
14051,Ultimate Game Room,DS,2009,Misc,17.15,Majesco Entertainment,0.03,0,0,0,0.04
14054,Nobunaga's Ambition II,3DS,2015,Strategy,10.7,Tecmo Koei,0,0,0.04,0,0.04
14055,DarkStar One,PC,2006,Simulation,15.07,Ubisoft,0,0.03,0,0.01,0.04
14056,Half-Minute Hero 2,PSP,N/A,Role-Playing,12.77,Rising Star Games,0,0,0.04,0,0.04
14057,Clockwork Empires,PC,N/A,Strategy,17.45,Unknown,0,0.03,0,0,0.04
14058,Monster Kingdom: Jewel Summoner,PSP,2006,Role-Playing,19.36,Sony Computer Entertainment,0,0,0.04,0,0.04
14059,Cook Wars,Wii,2009,Misc,10.35,Ubisoft,0.03,0,0,0,0.04
14060,Kuroshitsuji: Phantom & Ghost,DS,2009,Action,18.95,Square Enix,0,0,0.04,0,0.04
14061,Petz: Catz Playground,DS,2010,Simulation,16.87,Ubisoft,0.03,0,0,0,0.04
14062,Pirates: Duels on the High Seas,DS,2008,Action,10.07,Oxygen Interactive,0.03,0,0,0,0.04
14063,Fushigi no Dungeon: Fuurai no Shiren 5 - Fortune Tower to Unmei no Dice,DS,2010,Role-Playing,10.81,ChunSoft,0,0,0.04,0,0.04
14064,Sins of a Solar Empire: Trinity,PC,2010,Strategy,12.93,Kalypso Media,0,0.03,0,0.01,0.04
14065,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen,PSP,2010,Adventure,18.36,Yeti,0,0,0.04,0,0.04
14066,Mahjong 300,DS,2011,Puzzle,16.31,Avanquest,0,0.03,0,0,0.04
14068,Sega Arcade Gallery,GBA,2003,Misc,14.66,THQ,0.03,0.01,0,0,0.04
14069,Crazy Machines,DS,2008,Puzzle,10.84,DTP Entertainment,0,0.03,0,0,0.04
14070,Astrology DS,DS,2009,Misc,13.4,Deep Silver,0.03,0,0,0,0.04
14071,"My World, My Way (US sales)",DS,2008,Role-Playing,12.96,Global A Entertainment,0.04,0,0,0,0.04
14072,Planescape: Torment,PC,1998,Role-Playing,17.5,Interplay,0.01,0.02,0,0.01,0.04
14073,Tao Adventure: Curse Demon,DS,2005,Role-Playing,13.83,Konami Digital Entertainment,0.03,0,0,0,0.04
14074,Aegis of Earth: Protonovus Assault,PSV,2016,Action,10.03,PQube,0.02,0.01,0,0.01,0.04
14076,Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem,DS,2007,Racing,17.45,Zoo Digital Publishing,0.03,0,0,0,0.04
14077,A Game of Thrones: Genesis,PC,2011,Strategy,16.5,Focus Home Interactive,0,0.03,0,0.01,0.04
14078,Hotel Giant 2,PC,2008,Strategy,19.71,JoWood Productions,0,0.03,0,0.01,0.04
14079,NHRA Drag Racing: Countdown to the Championship,PS2,2007,Racing,10.1,THQ,0.02,0.01,0,0,0.04
14080,Black Stone: Magic & Steel,XB,2003,Role-Playing,10.2,THQ,0.03,0.01,0,0,0.04
14082,Puyo Pop Fever(us sales),DS,2004,Puzzle,17.72,Ignition Entertainment,0.03,0,0,0,0.04
14084,Assassin's Creed Chronicles: China,PS4,2015,Action,19.78,Ubisoft,0,0.03,0,0.01,0.04
14086,Harukanaru Toki no Naka de: Maihitoyo,PS2,2006,Adventure,16.17,Tecmo Koei,0,0,0.04,0,0.04
14087,Painkiller: Hell Wars,XB,2006,Shooter,10.65,DreamCatcher Interactive,0.03,0.01,0,0,0.04
14088,Housekeeping,DS,N/A,Action,11.62,N/A,0,0,0.04,0,0.04
14089,FunkMaster Flex's Digital Hitz Factory,PS2,2003,Misc,13.5,Jester Interactive,0.02,0.01,0,0,0.04
14092,Sangoku Koi Senki: Otome no Heihou!,PSP,2012,Adventure,14.69,Prototype,0,0,0.04,0,0.04
14093,Batman: A Telltale Game Series,PS4,2016,Adventure,17.69,Telltale Games,0.01,0.02,0,0.01,0.04
14094,Castlevania Bloodlines,GEN,1994,Platform,16.85,Konami Digital Entertainment,0,0,0.04,0,0.04
14095,Hakuouki: Zuisouroku DS,DS,2011,Adventure,18.53,Idea Factory,0,0,0.04,0,0.04
14096,Might & Magic X: Legacy,PC,2014,Role-Playing,18.91,Ubisoft,0,0.03,0,0,0.04
14098,Luminous Arc 3,DS,2009,Role-Playing,19.48,Marvelous Interactive,0,0,0.04,0,0.04
14101,Rebel Raiders: Operation Nighthawk,PS2,2006,Simulation,10.91,Kando Games,0.02,0.01,0,0,0.03
14102,Turbo: Super Stunt Squad,DS,2013,Sports,10.43,D3Publisher,0,0.03,0,0,0.03
14103,Zenkoku Dekotora Matsuri,Wii,2008,Racing,10.32,Jaleco,0,0,0.03,0,0.03
14106,Alienators: Evolution Continues,GBA,2001,Action,17.29,Activision,0.03,0.01,0,0,0.03
14107,Onechanbara Z Kagura,PS3,2013,Action,12.35,D3Publisher,0,0,0.03,0,0.03
14108,Marines: Modern Urban Combat,Wii,2010,Shooter,13.85,O-Games,0.03,0,0,0,0.03
14109,DoraMoji: Nobita no Kanji Daisakusen,3DS,2015,Misc,18.45,Shogakukan,0,0,0.03,0,0.03
14110,Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,PS3,2010,Misc,13.12,Unknown,0,0,0.03,0,0.03
14111,Supreme Ruler: Cold War,PC,2011,Strategy,11.14,Paradox Interactive,0,0.03,0,0.01,0.03
14112,Travel Coach: Europe 1,DS,2008,Misc,13.14,HMH Interactive,0,0.03,0,0,0.03
14116,The Idolmaster: Gravure For You! Vol. 4,PS3,2012,Misc,13.34,Namco Bandai Games,0,0,0.03,0,0.03
14118,Katekyoo Hitman Reborn! DS: Fate of Heat II - Unmei no Futari,DS,2009,Role-Playing,15.54,Marvelous Interactive,0,0,0.03,0,0.03
14120,Asterix & Obelix: Kick Buttix,PS2,2004,Action,12.81,Atari,0.02,0.01,0,0,0.03
14121,Radiant Silvergun,SAT,1998,Shooter,10.77,ESP,0,0,0.03,0,0.03
14122,Bounty Hounds,PSP,2006,Action,18.24,Namco Bandai Games,0.03,0,0,0,0.03
14123,Care Bears - Care Quest,GBA,2005,Action,13.84,Game Factory,0.02,0.01,0,0,0.03
14125,Cooking Mama: My Sweets Shop,3DS,2014,Simulation,18.5,Office Create,0,0,0.03,0,0.03
14126,Championship Manager Season 01/02,PC,2001,Sports,17.9,Eidos Interactive,0,0.03,0,0.01,0.03
14127,Even in a Game Listen to Me Girls. I Am Your Father!,PSP,2012,Action,13.79,Namco Bandai Games,0,0,0.03,0,0.03
14128,Tokyo Majin Gakuen: Kenfuuchou,DS,2008,Adventure,17.57,Marvelous Interactive,0,0,0.03,0,0.03
14129,Boboboubo Boubobo: Ougi 87.5 Bakuretsu Hanage Shinken,GBA,2002,Action,12.3,Hudson Soft,0,0,0.03,0,0.03
14130,Zatch Bell! Electric Arena,GBA,2003,Fighting,13.05,Banpresto,0.02,0.01,0,0,0.03
14131,Boulder Dash: Rocks!,DS,2007,Puzzle,11.36,10TACLE Studios,0,0.03,0,0,0.03
14133,The Void,PC,2008,Adventure,18.73,Mamba Games,0,0.03,0,0.01,0.03
14135,Daito Giken Premium Pachi-Slot Collection: Yoshimune,PS2,2006,Misc,13.72,Daito,0,0,0.03,0,0.03
14136,Maximum Racing: Drag & Stock Racer,Wii,2010,Racing,12.47,Nordic Games,0.03,0,0,0,0.03
14137,Sky Dancers,GBA,2005,Action,19.03,Crave Entertainment,0.02,0.01,0,0,0.03
14139,Resident Evil 4 HD,PS4,2016,Shooter,19.6,Capcom,0.03,0,0,0.01,0.03
14141,Clever Kids: Pirates,DS,2008,Misc,10.06,Midas Interactive Entertainment,0,0.03,0,0,0.03
14143,Tour de France 2014,PS4,2014,Sports,19.3,Focus Home Interactive,0,0.03,0,0,0.03
14144,Gekiatsu!! Pachi Game Tamashi Max: Evangelion 7 x Seimei no Kodou,PS3,2012,Misc,13.28,Fields,0,0,0.03,0,0.03
14146,The Legend of Heroes: Trails in the Sky SC Evolution,PSV,2015,Role-Playing,17.11,Kadokawa Games,0,0,0.03,0,0.03
14148,Wangan Midnight,PS3,2007,Racing,14.71,Genki,0,0,0.03,0,0.03
14149,ESPN NBA 2Night 2002,PS2,2002,Sports,15.68,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14152,Kekkaishi: Kokubourou no Kage,Wii,2007,Action,19.08,Namco Bandai Games,0,0,0.03,0,0.03
14153,Trap Gunner: Countdown to Oblivion,PS,1998,Strategy,14.83,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14155,Mame Goma: Shiro to Kuro no Meikyuu,3DS,2012,Action,12.79,Nippon Ichi Software,0,0,0.03,0,0.03
14158,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,DS,2006,Adventure,16.66,D3Publisher,0,0,0.03,0,0.03
14159,Harukanaru Toki no Naka de Yumenoukihashi Special,PS2,2009,Adventure,14.05,Tecmo Koei,0,0,0.03,0,0.03
14160,Rise of Nations: Rise of Legends,PC,2006,Strategy,13.1,Microsoft Game Studios,0,0.03,0,0.01,0.03
14161,Sabre Wulf,GBA,N/A,Platform,19.97,THQ,0.02,0.01,0,0,0.03
14162,Tsuyo Kiss: Mighty Heart,PS2,2006,Adventure,19.12,Princess Soft,0,0,0.03,0,0.03
14163,Zoo Tycoon,PC,2001,Strategy,14.05,Microsoft Game Studios,0,0.03,0,0.01,0.03
14164,Gacharoku,PS2,2002,Misc,10.06,Sony Computer Entertainment,0,0,0.03,0,0.03
14166,Cake Mania: Baker's Challenge,PSP,2008,Puzzle,16.28,Destineer,0.03,0,0,0,0.03
14168,Zoo Vet: Endangered Animals,DS,2008,Simulation,17.17,505 Games,0.03,0,0,0,0.03
14169,Deer Drive: Legends,3DS,2012,Action,17.65,Maximum Family Games,0.03,0,0,0,0.03
14172,Criminal Girls 2,PSV,2015,Role-Playing,13.53,Nippon Ichi Software,0,0,0.03,0,0.03
14173,SD Gundam G Generation: Gather Beat 2,WS,2001,Strategy,13.46,Namco Bandai Games,0,0,0.03,0,0.03
14174,Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,DS,2011,Role-Playing,13.64,Hudson Soft,0,0,0.03,0,0.03
14176,Diabolik Lovers: Dark Fate,PSV,2015,Action,14.23,Idea Factory,0,0,0.03,0,0.03
14177,Battle Engine Aquila,PS2,2003,Shooter,11.33,Atari,0.02,0.01,0,0,0.03
14178,Astonishia Story,PSP,2006,Role-Playing,18.1,Ubisoft,0.03,0,0,0,0.03
14180,Special Forces: Nemesis Strike,XB,2005,Shooter,17.96,Hip Interactive,0.03,0.01,0,0,0.03
14181,Women's Volleyball Championship,PS2,2007,Sports,18.47,Spike,0,0,0.03,0,0.03
14182,Junior Island Adventure,DS,2011,Puzzle,15.28,Unknown,0.03,0,0,0,0.03
14183,Jikkyou Powerful Pro Yakyuu Wii Ketteiban,Wii,2007,Sports,16.09,Konami Digital Entertainment,0,0,0.03,0,0.03
14185,Rakushou! Pachi-Slot Sengen 5: Rio Paradise,PS2,2007,Misc,17.16,Tecmo Koei,0,0,0.03,0,0.03
14186,Sacra Terra: Angelic Night,PC,2011,Puzzle,18.71,Avanquest,0.01,0.02,0,0.01,0.03
14188,Battle Assault 3 featuring Gundam Seed,PS2,2004,Action,12.55,Namco Bandai Games,0.02,0.01,0,0,0.03
14189,Crimson Tears,PS2,2004,Role-Playing,16.4,Capcom,0.02,0.01,0,0,0.03
14190,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen,DS,2008,Simulation,19.98,Konami Digital Entertainment,0,0,0.03,0,0.03
14191,Batman Forever: The Arcade Game,PS,1996,Action,12.62,Acclaim Entertainment,0.02,0.01,0,0,0.03
14192,Romance of the Three Kingdoms (3DS),3DS,2013,Strategy,16.38,Tecmo Koei,0,0,0.03,0,0.03
14193,Electroplankton,DS,2005,Misc,17.05,Nintendo,0.01,0,0.02,0,0.03
14195,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,PS3,2011,Strategy,18.21,Nippon Ichi Software,0,0,0.03,0,0.03
14198,Mashiro Iro Symphony: *mutsu-no-hana,PSP,2011,Adventure,13.36,Comfort,0,0,0.03,0,0.03
14199,Monster Guardians,GBA,2001,Role-Playing,13.73,Konami Digital Entertainment,0,0,0.03,0,0.03
14200,Sunday vs Magazine Shuuketsu! Choujou Daikessen,PSP,2009,Fighting,14.5,Konami Digital Entertainment,0,0,0.03,0,0.03
14201,An American Tail: Fievel's Gold Rush,GBA,2002,Platform,19.7,Conspiracy Entertainment,0.02,0.01,0,0,0.03
14202,Dead or Alive Xtreme 3: Venus,PSV,2016,Sports,15.49,Tecmo Koei,0,0,0.03,0,0.03
14203,Diabolik Lovers: More Blood,PSP,2013,Adventure,18.14,Idea Factory,0,0,0.03,0,0.03
14204,Magna Carta Portable,PSP,2006,Role-Playing,11.38,Banpresto,0,0,0.03,0,0.03
14207,Crazy Chicken: Star Karts,DS,2008,Racing,17.66,Phenomedia,0.03,0,0,0,0.03
14208,Detective Conan: Phantom Rhapsody,3DS,2014,Action,17.4,Namco Bandai Games,0,0,0.03,0,0.03
14209,Super Dodgeball Brawlers (jp sales),DS,2008,Sports,11,Arc System Works,0,0,0.03,0,0.03
14210,Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,PSP,2007,Role-Playing,14.92,Nippon Ichi Software,0,0,0.03,0,0.03
14211,M&Ms Shell Shocked,PS,2001,Action,13.7,Berkeley,0.02,0.01,0,0,0.03
14212,RACE On,PC,2009,Racing,17.34,bitComposer Games,0,0.03,0,0.01,0.03
14213,K-On! After School Live!! HD Ver.,PS3,2012,Action,17.25,Sega,0,0,0.03,0,0.03
14214,Metal Gear Solid: The Essential Collection (JP sales),PS2,2007,Adventure,12.95,Konami Digital Entertainment,0,0,0.03,0,0.03
14217,3D Baseball,PS,1996,Sports,17.76,BMG Interactive Entertainment,0.02,0.01,0,0,0.03
14218,Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,PS2,2007,Misc,12.08,Hackberry,0,0,0.03,0,0.03
14219,First Queen: Ornic Senki,SNES,1994,Role-Playing,12.31,Culture Brain,0,0,0.03,0,0.03
14221,Dream C Club Zero,X360,2011,Simulation,18.41,D3Publisher,0,0,0.03,0,0.03
14222,Shining Stars,DS,2008,Action,13.91,"Destination Software, Inc",0.03,0,0,0,0.03
14223,Tail Concerto,PS,1998,Adventure,17.48,Namco Bandai Games,0.02,0.01,0,0,0.03
14225,James Pond: Codename Robocod,GBA,2005,Platform,15.61,Play It,0.02,0.01,0,0,0.03
14226,Yumi's Odd Odyssey,3DS,2013,Platform,12.57,Agatsuma Entertainment,0,0,0.03,0,0.03
14227,Night Head: The Labyrinth,PS,1995,Adventure,11.01,Fuji,0,0,0.03,0,0.03
14228,JoJo's Bizarre Adventure: Eyes of Heaven,PS4,2015,Fighting,13.63,Namco Bandai Games,0,0,0.03,0,0.03
14229,Angler's Club: Ultimate Bass Fishing 3D,3DS,2011,Sports,12.36,D3Publisher,0,0.03,0,0,0.03
14230,Utawarerumono Portable,PSP,2009,Role-Playing,14.56,Aqua Plus,0,0,0.03,0,0.03
14231,Gaia Saver Hero Saidai no Sakusen,SNES,1994,Role-Playing,12.07,Banpresto,0,0,0.03,0,0.03
14232,EverBlue 2,PS2,2002,Adventure,14.69,Capcom,0.02,0.01,0,0,0.03
14233,Emma at the Farm,DS,2008,Adventure,10.48,Aspyr,0.03,0,0,0,0.03
14234,NASCAR Heat Evolution,PS4,2016,Racing,18.77,Dusenberry Martin Racing,0.03,0,0,0.01,0.03
14235,Higurashi no Naku Koro ni Kizuna: Dai-San-Kan - Rasen,DS,2009,Adventure,14.89,Alchemist,0,0,0.03,0,0.03
14236,The Sims 2: Glamour Life Stuff,PC,2006,Simulation,16.03,Electronic Arts,0,0.03,0,0.01,0.03
14237,Safari Adventures: Africa,Wii,2007,Adventure,19.17,Neko Entertainment,0.03,0,0,0,0.03
14240,Yumeiro Patissiere: My Sweets Cooking,DS,2010,Simulation,15.2,Konami Digital Entertainment,0,0,0.03,0,0.03
14241,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,PSP,2006,Misc,14.04,Daito,0,0,0.03,0,0.03
14243,Maximum Racing: GP Classic Racing,Wii,2010,Racing,19.72,Nordic Games,0.03,0,0,0,0.03
14245,Rugby League Live 3,PS3,2015,Action,19.69,Tru Blu Entertainment,0,0.03,0,0,0.03
14246,PowerSlave,PS,1996,Shooter,19.62,BMG Interactive Entertainment,0.02,0.01,0,0,0.03
14248,Project Gotham Racing 2 (JP weekly sales),XB,2003,Action,19.51,Microsoft Game Studios,0,0,0.03,0,0.03
14249,Ukiyo no Shishi,PS3,2015,Action,12.19,Namco Bandai Games,0,0,0.03,0,0.03
14250,The Binding of Isaac,PC,2012,Action,18.23,Unknown,0,0.03,0,0,0.03
14251,CT Special Forces,GBA,2002,Action,19.41,LSP Games,0.02,0.01,0,0,0.03
14252,FIFA World Cup: Germany 2006,GBA,2006,Sports,19.6,Electronic Arts,0.02,0.01,0,0,0.03
14253,Jewel Master: Cradle of Rome,Wii,2008,Puzzle,17.66,Rondomedia,0.03,0,0,0,0.03
14255,Beastly,Wii,2011,Misc,17.61,Unknown,0.03,0,0,0,0.03
14256,Crash Time: Autobahn Pusuit,X360,2008,Racing,18.09,RTL,0.03,0,0,0,0.03
14257,Earthworm Jim 2,GBA,2002,Platform,12.14,Vivendi Games,0.02,0.01,0,0,0.03
14258,Garfield: A Tale of Two Kitties,DS,2006,Platform,12.53,Game Factory,0.03,0,0,0,0.03
14259,Tamagotchi no Doki Doki Dream Omisecchi,3DS,2013,Simulation,13.99,Namco Bandai Games,0,0,0.03,0,0.03
14260,Toushin Toshi,3DS,2014,Role-Playing,12.53,imageepoch Inc.,0,0,0.03,0,0.03
14261,Suujin Taisen,DS,2007,Strategy,14.9,Nintendo,0,0,0.03,0,0.03
14264,Street Supremacy,PSP,2005,Racing,14.36,Konami Digital Entertainment,0.03,0,0,0,0.03
14265,Combat Mission: Shock Force,PC,2007,Strategy,17.77,Paradox Interactive,0,0.03,0,0.01,0.03
14266,Rome: Total War - Gold Edition,PC,2006,Strategy,19.9,Sega,0,0.03,0,0.01,0.03
14267,House M.D.,DS,2010,Adventure,15.7,Mindscape,0.02,0.01,0,0,0.03
14268,Mystery Case Files: Ravenhearst,PC,2007,Puzzle,10.94,Focus Home Interactive,0.01,0.02,0,0.01,0.03
14269,YoKai Watch Dance: Just Dance Special Version,WiiU,2015,Misc,12.51,Level 5,0,0,0.03,0,0.03
14270,River King: Mystic Valley (jp sales),DS,2007,Sports,13.41,Rising Star Games,0,0,0.03,0,0.03
14272,Jig-A-Pix: Wild World,DS,2009,Puzzle,18.32,Zushi Games,0.03,0.01,0,0,0.03
14273,Best Friends Tonight,DS,2010,Misc,18.01,Ubisoft,0.03,0,0,0,0.03
14274,Beyond the Labyrinth,3DS,N/A,Role-Playing,16.49,Unknown,0,0,0.03,0,0.03
14275,Living Legends: Frozen Beauty,PC,2014,Action,18.18,Big Fish Games,0,0.03,0,0,0.03
14277,.hack: Sekai no Mukou ni + Versus,PS3,2012,Action,12.08,Namco Bandai Games,0,0,0.03,0,0.03
14278,Sea Park Tycoon,DS,2010,Simulation,16.09,Foreign Media Games,0.02,0.01,0,0,0.03
14279,Disney Sports Soccer,GC,2002,Sports,19.9,Konami Digital Entertainment,0.03,0.01,0,0,0.03
14280,Cooking Mama 5: Bon Appetit!,3DS,2013,Simulation,12.05,Office Create,0,0,0.03,0,0.03
14281,Mame Goma: Honobo no Nikki,DS,2007,Simulation,12.31,TDK Core,0,0,0.03,0,0.03
