SalesID,SalesDate,StaffID,CustomerID
TR07436,2020-06-15,ST00210,CU00967
TR07437,2020-09-22,ST00484,CU00951
TR07438,2021-07-04,ST00436,CU00304
TR07439,2021-10-03,ST00716,CU00946
TR07440,2020-12-03,ST00691,CU00032
TR07441,2019-01-08,ST00144,CU00289
TR07442,2020-04-07,ST00062,CU00785
TR07443,2020-12-18,ST00364,CU00405
TR07444,2020-10-11,ST00394,CU00607
TR07445,2019-04-19,ST00400,CU00402
TR07446,2021-12-03,ST00866,CU00204
TR07447,2019-11-02,ST00421,CU00105
TR07448,2019-06-21,ST00426,CU00869
TR07449,2020-02-20,ST00387,CU00785
TR07450,2020-03-01,ST00317,CU00078
TR07451,2019-04-02,ST00223,CU00733
TR07452,2021-10-26,ST00661,CU00591
TR07453,2020-03-02,ST00663,CU00776
TR07454,2020-12-04,ST00103,CU00111
TR07455,2019-06-19,ST00445,CU00656
TR07456,2020-06-05,ST00125,CU00071
TR07457,2019-09-06,ST00778,CU00019
TR07458,2020-03-07,ST00900,CU00611
TR07459,2020-07-04,ST00405,CU00055
TR07460,2019-08-03,ST00326,CU00001
TR07461,2021-10-10,ST00780,CU00787
TR07462,2019-07-18,ST00211,CU00563
TR07463,2021-02-27,ST00729,CU00265
TR07464,2019-09-19,ST00410,CU00472
TR07465,2021-04-06,ST00877,CU00823
TR07466,2019-04-23,ST00965,CU00340
TR07467,2019-03-08,ST00096,CU00405
TR07468,2021-03-27,ST00855,CU00421
TR07469,2019-04-07,ST00805,CU00091
TR07470,2020-08-01,ST00736,CU00799
TR07471,2021-05-14,ST00735,CU00215
TR07472,2020-03-02,ST00526,CU00387
TR07473,2021-09-28,ST00496,CU00755
TR07474,2019-12-01,ST00392,CU00025
TR07475,2019-01-05,ST00274,CU00358
TR07476,2021-02-20,ST00090,CU00477
TR07477,2021-08-14,ST00231,CU00760
TR07478,2021-07-05,ST00912,CU00461
TR07479,2019-05-09,ST00798,CU00839
TR07480,2020-03-22,ST00304,CU00329
TR07481,2019-05-11,ST00409,CU00077
TR07482,2020-04-03,ST00203,CU00784
TR07483,2021-02-01,ST00550,CU00077
TR07484,2021-04-26,ST00949,CU00991
TR07485,2021-05-16,ST00762,CU00807
TR07486,2021-12-24,ST00041,CU00232
TR07487,2020-04-13,ST00814,CU00487
TR07488,2021-07-26,ST00896,CU00012
TR07489,2019-01-15,ST00421,CU00782
TR07490,2020-08-26,ST00722,CU00389
TR07491,2020-01-28,ST00353,CU00481
TR07492,2019-05-05,ST00856,CU00189
TR07493,2020-06-16,ST00372,CU00945
TR07494,2020-02-07,ST00318,CU00527
TR07495,2020-07-05,ST00265,CU00946
TR07496,2021-05-04,ST00395,CU00084
TR07497,2021-03-23,ST00383,CU00167
TR07498,2021-04-27,ST00295,CU00270
TR07499,2019-01-16,ST00978,CU00650
TR07500,2020-08-21,ST00071,CU00717
TR07501,2020-12-01,ST00212,CU00484
TR07502,2020-08-12,ST00587,CU00850
TR07503,2020-03-25,ST00626,CU00286
TR07504,2020-02-24,ST00697,CU00811
TR07505,2020-08-17,ST00866,CU00353
TR07506,2019-07-17,ST00533,CU00422
TR07507,2021-03-24,ST00293,CU00384
TR07508,2020-02-03,ST00562,CU00298
TR07509,2021-08-06,ST00535,CU00196
TR07510,2019-02-04,ST00649,CU00114
TR07511,2020-04-16,ST00197,CU00873
TR07512,2021-08-17,ST00012,CU00338
TR07513,2019-08-25,ST00382,CU00273
TR07514,2019-06-07,ST00644,CU00573
TR07515,2020-10-02,ST00217,CU00248
TR07516,2021-03-15,ST00278,CU00588
TR07517,2021-12-13,ST00380,CU00785
TR07518,2019-04-02,ST00908,CU00666
TR07519,2020-03-23,ST00387,CU00448
TR07520,2019-11-24,ST00421,CU00226
TR07521,2019-06-16,ST00245,CU00058
TR07522,2021-05-01,ST00398,CU00343
TR07523,2019-01-02,ST00108,CU00727
TR07524,2020-03-01,ST00959,CU00963
TR07525,2021-07-18,ST00173,CU00571
TR07526,2020-10-26,ST00928,CU00639
TR07527,2021-08-27,ST00324,CU00509
TR07528,2019-01-18,ST00616,CU00597
TR07529,2020-08-01,ST00024,CU00831
TR07530,2019-01-25,ST00417,CU00194
TR07531,2020-11-07,ST00642,CU00520
TR07532,2019-09-20,ST00436,CU00784
TR07533,2021-08-25,ST00308,CU00623
TR07534,2021-10-12,ST00082,CU00888
TR07535,2020-06-16,ST00840,CU00300
TR07536,2020-08-19,ST00201,CU00171
TR07537,2019-10-10,ST00752,CU00510
TR07538,2020-03-25,ST00125,CU00002
TR07539,2021-11-24,ST00234,CU00445
TR07540,2021-04-01,ST00485,CU00222
TR07541,2019-05-09,ST00368,CU00211
TR07542,2019-03-10,ST00692,CU00411
TR07543,2021-04-14,ST00951,CU00004
TR07544,2021-04-16,ST00274,CU00168
TR07545,2020-04-13,ST00007,CU00140
TR07546,2020-04-12,ST00484,CU00103
TR07547,2020-07-12,ST00060,CU00253
TR07548,2021-01-22,ST00923,CU00258
TR07549,2021-01-26,ST00989,CU00083
TR07550,2019-11-08,ST00664,CU00536
TR07551,2020-12-03,ST00603,CU00455
TR07552,2020-07-27,ST00579,CU00113
TR07553,2019-07-25,ST00512,CU00526
TR07554,2021-11-11,ST00214,CU00270
TR07555,2021-02-22,ST00034,CU00830
TR07556,2021-08-17,ST00692,CU00558
TR07557,2019-06-25,ST00085,CU00720
TR07558,2021-04-05,ST00587,CU00673
TR07559,2021-01-14,ST00811,CU00777
TR07560,2020-10-25,ST00117,CU00268
TR07561,2020-06-28,ST00743,CU00978
TR07562,2019-05-27,ST00670,CU00142
TR07563,2019-01-01,ST00635,CU00997
TR07564,2019-02-04,ST00834,CU00774
TR07565,2021-07-15,ST00735,CU00512
TR07566,2020-02-03,ST00448,CU00346
TR07567,2020-05-24,ST00752,CU00347
TR07568,2020-01-04,ST00566,CU00906
TR07569,2019-05-22,ST00504,CU00385
TR07570,2020-12-19,ST00758,CU00314
TR07571,2021-03-15,ST00362,CU00280
TR07572,2021-10-01,ST00986,CU00886
TR07573,2021-01-17,ST00878,CU00777
TR07574,2021-06-02,ST00307,CU00765
TR07575,2021-09-05,ST00349,CU00805
TR07576,2020-08-04,ST00097,CU00195
TR07577,2020-06-20,ST00594,CU00962
TR07578,2020-06-13,ST00082,CU00405
TR07579,2020-01-10,ST00315,CU00683
TR07580,2020-05-16,ST00743,CU00947
TR07581,2020-03-19,ST00244,CU00804
TR07582,2019-04-23,ST00576,CU00322
TR07583,2019-09-03,ST00461,CU00353
TR07584,2019-09-04,ST00916,CU00493
TR07585,2019-10-22,ST00660,CU00704
TR07586,2019-04-03,ST00587,CU00465
TR07587,2019-04-15,ST00681,CU00153
TR07588,2019-10-27,ST00563,CU00663
TR07589,2020-04-03,ST00491,CU00597
TR07590,2020-09-07,ST00129,CU00548
TR07591,2019-02-05,ST00963,CU00011
TR07592,2020-01-28,ST00763,CU00286
TR07593,2021-06-12,ST00434,CU00721
TR07594,2021-11-08,ST00164,CU00858
TR07595,2021-08-24,ST00902,CU00777
TR07596,2020-12-10,ST00237,CU00708
TR07597,2021-04-21,ST00765,CU00741
TR07598,2020-01-09,ST00930,CU00519
TR07599,2021-08-28,ST00839,CU00054
TR07600,2021-08-04,ST00812,CU00182
TR07601,2020-12-25,ST00681,CU00046
TR07602,2021-10-06,ST00438,CU00663
TR07603,2019-02-10,ST00458,CU00484
TR07604,2020-02-27,ST00366,CU00895
TR07605,2020-05-20,ST00486,CU00101
TR07606,2019-10-08,ST00887,CU00004
TR07607,2020-11-09,ST00398,CU00730
TR07608,2020-12-28,ST00540,CU00757
TR07609,2019-09-10,ST00748,CU00272
TR07610,2020-12-16,ST00026,CU00519
TR07611,2020-01-26,ST00818,CU00508
TR07612,2019-02-08,ST00763,CU00994
TR07613,2021-02-08,ST00223,CU00212
TR07614,2020-07-17,ST00313,CU00112
TR07615,2020-01-20,ST00010,CU00900
TR07616,2019-07-14,ST00345,CU00775
TR07617,2020-10-17,ST00648,CU00671
TR07618,2020-01-06,ST00847,CU00528
TR07619,2019-12-05,ST00206,CU00072
TR07620,2021-04-20,ST00511,CU00150
TR07621,2019-11-03,ST00501,CU00501
TR07622,2020-03-13,ST00649,CU00798
TR07623,2021-09-26,ST00388,CU00448
TR07624,2020-06-10,ST00123,CU00919
TR07625,2019-01-10,ST00508,CU00725
TR07626,2021-09-25,ST00053,CU00931
TR07627,2019-10-13,ST00307,CU00110
TR07628,2019-11-13,ST00078,CU00206
TR07629,2019-05-22,ST00856,CU00334
TR07630,2019-08-10,ST00030,CU00570
TR07631,2020-06-02,ST00215,CU00627
TR07632,2021-12-20,ST00104,CU00117
TR07633,2021-07-05,ST00872,CU00339
TR07634,2021-08-17,ST00823,CU00465
TR07635,2019-08-07,ST00814,CU00134
TR07636,2020-11-10,ST00634,CU00551
TR07637,2021-02-15,ST00078,CU00887
TR07638,2019-03-03,ST00519,CU00615
TR07639,2020-12-09,ST00870,CU00216
TR07640,2020-06-10,ST00707,CU00265
TR07641,2020-11-19,ST00493,CU00249
TR07642,2020-08-09,ST00736,CU00991
TR07643,2019-07-19,ST00485,CU00259
TR07644,2020-02-21,ST00791,CU00844
TR07645,2021-11-05,ST00859,CU00410
TR07646,2019-06-10,ST00344,CU00662
TR07647,2021-06-11,ST00614,CU00296
TR07648,2019-10-13,ST00489,CU00114
TR07649,2021-03-21,ST00448,CU00245
TR07650,2019-04-20,ST00041,CU00056
TR07651,2020-11-28,ST00595,CU00184
TR07652,2019-11-02,ST00304,CU00038
TR07653,2020-07-03,ST00320,CU00530
TR07654,2021-04-26,ST00223,CU00900
TR07655,2021-06-22,ST00886,CU00841
TR07656,2021-05-21,ST00306,CU00627
TR07657,2021-06-14,ST00176,CU00531
TR07658,2019-03-18,ST00888,CU00911
TR07659,2020-01-21,ST00753,CU00706
TR07660,2021-06-27,ST00976,CU00701
TR07661,2021-05-11,ST00290,CU00388
TR07662,2020-03-06,ST00674,CU00104
TR07663,2019-01-28,ST00609,CU00419
TR07664,2020-03-14,ST00402,CU00298
TR07665,2021-07-18,ST00805,CU00004
TR07666,2021-07-16,ST00877,CU00631
TR07667,2019-07-01,ST00803,CU00955
TR07668,2019-01-11,ST00279,CU00627
TR07669,2019-12-13,ST00479,CU00258
TR07670,2021-11-22,ST00091,CU00057
TR07671,2019-07-27,ST00742,CU00648
TR07672,2021-07-04,ST00798,CU00121
TR07673,2020-06-25,ST00880,CU00610
TR07674,2021-06-08,ST00594,CU00761
TR07675,2019-07-22,ST00514,CU00224
TR07676,2019-02-09,ST00027,CU00783
TR07677,2019-04-19,ST00924,CU00557
TR07678,2019-11-05,ST00049,CU00638
TR07679,2021-11-02,ST00701,CU00818
TR07680,2019-06-24,ST00160,CU00556
TR07681,2019-04-15,ST00815,CU00510
TR07682,2021-04-21,ST00412,CU00027
TR07683,2020-06-22,ST00711,CU00874
TR07684,2021-05-09,ST00577,CU00397
TR07685,2021-05-12,ST00053,CU00701
TR07686,2020-10-07,ST00638,CU00626
TR07687,2021-04-19,ST00926,CU00088
TR07688,2019-05-22,ST00665,CU00005
TR07689,2021-05-08,ST00845,CU00222
TR07690,2021-11-03,ST00867,CU00999
TR07691,2021-04-06,ST00030,CU00110
TR07692,2021-05-18,ST00345,CU00179
TR07693,2019-02-23,ST00142,CU00288
TR07694,2021-04-03,ST00664,CU00516
TR07695,2021-09-01,ST00383,CU00894
TR07696,2019-11-27,ST00948,CU00089
TR07697,2019-09-05,ST00258,CU00933
TR07698,2019-04-24,ST00381,CU00438
TR07699,2019-07-13,ST00393,CU00148
TR07700,2021-02-14,ST00377,CU00687
TR07701,2020-01-02,ST00645,CU00710
TR07702,2021-10-11,ST00467,CU00555
TR07703,2021-11-15,ST00004,CU00885
TR07704,2020-02-22,ST00894,CU00866
TR07705,2019-10-10,ST00532,CU00393
TR07706,2020-10-07,ST00388,CU00031
TR07707,2019-12-16,ST00072,CU00756
TR07708,2020-09-08,ST00661,CU00952
TR07709,2020-10-23,ST00405,CU00580
TR07710,2020-12-10,ST00649,CU00414
TR07711,2020-08-02,ST00615,CU00009
TR07712,2019-06-01,ST00352,CU00575
TR07713,2021-07-13,ST00953,CU00902
TR07714,2019-11-17,ST00709,CU00991
TR07715,2021-09-24,ST00564,CU00210
TR07716,2019-12-02,ST00179,CU00866
TR07717,2019-03-14,ST00499,CU00875
TR07718,2019-02-27,ST00724,CU00998
TR07719,2020-03-23,ST00149,CU00749
TR07720,2019-05-08,ST00910,CU00311
TR07721,2020-08-13,ST00281,CU00886
TR07722,2019-10-06,ST00809,CU00777
TR07723,2021-03-07,ST00331,CU00386
TR07724,2020-07-08,ST00262,CU00432
TR07725,2021-04-11,ST00083,CU00981
TR07726,2021-08-15,ST00794,CU00493
TR07727,2020-05-05,ST00574,CU00020
TR07728,2021-10-10,ST00676,CU00301
TR07729,2021-07-06,ST00604,CU00981
TR07730,2020-04-26,ST00948,CU00039
TR07731,2019-04-28,ST00041,CU00197
TR07732,2021-10-09,ST00003,CU00435
TR07733,2020-05-02,ST00810,CU00865
TR07734,2021-05-04,ST00271,CU00909
TR07735,2021-04-21,ST00578,CU00810
TR07736,2019-10-09,ST00788,CU00136
TR07737,2020-04-09,ST00992,CU00601
TR07738,2021-02-01,ST00259,CU00455
TR07739,2019-09-22,ST00249,CU00537
TR07740,2019-02-11,ST00667,CU00895
TR07741,2021-08-27,ST00900,CU00573
TR07742,2019-09-07,ST00821,CU00296
TR07743,2020-11-23,ST00170,CU00651
TR07744,2019-11-04,ST00879,CU00961
TR07745,2019-04-11,ST00364,CU00622
TR07746,2019-07-10,ST00928,CU00658
TR07747,2019-07-21,ST00572,CU00148
TR07748,2019-11-08,ST00887,CU00947
TR07749,2020-09-24,ST00215,CU00798
TR07750,2020-11-25,ST00070,CU00738
TR07751,2020-11-03,ST00216,CU00217
TR07752,2020-05-13,ST00944,CU00135
TR07753,2021-03-23,ST00072,CU00868
TR07754,2019-10-05,ST00154,CU00907
TR07755,2019-02-08,ST00140,CU00569
TR07756,2020-06-19,ST00722,CU00640
TR07757,2021-08-18,ST00068,CU00290
TR07758,2020-08-01,ST00042,CU00174
TR07759,2021-12-13,ST00642,CU00501
TR07760,2019-12-14,ST00557,CU00488
TR07761,2019-05-03,ST00369,CU00180
TR07762,2019-01-04,ST00508,CU00055
TR07763,2019-03-22,ST00825,CU00115
TR07764,2019-05-01,ST00208,CU00730
TR07765,2019-09-28,ST00877,CU00627
TR07766,2021-07-27,ST00557,CU00097
TR07767,2020-11-02,ST00418,CU00543
TR07768,2019-03-09,ST00301,CU00471
TR07769,2019-01-10,ST00587,CU00716
TR07770,2019-02-17,ST00102,CU00171
TR07771,2021-09-20,ST00454,CU00648
TR07772,2021-04-02,ST00956,CU00137
TR07773,2020-03-25,ST00766,CU00252
TR07774,2019-07-17,ST00717,CU00809
TR07775,2021-07-26,ST00355,CU00176
TR07776,2021-04-21,ST00424,CU00331
TR07777,2019-05-18,ST00082,CU00620
TR07778,2021-05-05,ST00322,CU00182
TR07779,2020-03-08,ST00584,CU00575
TR07780,2019-10-25,ST00694,CU00409
TR07781,2019-02-01,ST00285,CU00541
TR07782,2019-11-17,ST00701,CU00745
TR07783,2020-11-24,ST00956,CU00964
TR07784,2020-01-03,ST00149,CU00825
TR07785,2021-06-10,ST00587,CU00526
TR07786,2019-12-13,ST00933,CU00455
TR07787,2019-01-09,ST00204,CU00695
TR07788,2019-09-22,ST00451,CU00782
TR07789,2021-01-10,ST00239,CU00135
TR07790,2019-08-20,ST00134,CU00992
TR07791,2021-01-17,ST00784,CU00056
TR07792,2021-08-15,ST00462,CU00668
TR07793,2020-04-06,ST00585,CU00392
TR07794,2019-04-26,ST00384,CU00392
TR07795,2021-08-26,ST00438,CU00712
TR07796,2020-05-25,ST00724,CU00946
TR07797,2019-10-23,ST00180,CU00632
TR07798,2020-12-07,ST00370,CU00315
TR07799,2020-08-01,ST00092,CU00157
TR07800,2021-02-25,ST00418,CU00118
TR07801,2020-08-19,ST00673,CU00415
TR07802,2021-12-25,ST00124,CU00416
TR07803,2021-03-25,ST00308,CU00363
TR07804,2020-05-23,ST00740,CU00050
TR07805,2019-01-28,ST00071,CU00232
TR07806,2020-10-03,ST00256,CU00191
TR07807,2020-12-08,ST00406,CU00260
TR07808,2021-04-07,ST00583,CU00905
TR07809,2020-09-27,ST00720,CU00802
TR07810,2019-07-28,ST00286,CU00692
TR07811,2019-10-27,ST00123,CU00977
TR07812,2020-07-12,ST00093,CU00427
TR07813,2019-06-04,ST00826,CU00612
TR07814,2021-06-16,ST00143,CU00955
TR07815,2020-03-23,ST00383,CU00274
TR07816,2019-06-19,ST00567,CU00354
TR07817,2021-01-02,ST00475,CU00912
TR07818,2019-09-12,ST00940,CU00531
TR07819,2021-08-21,ST00668,CU00804
TR07820,2019-10-20,ST00093,CU00255
TR07821,2021-05-27,ST00628,CU00905
TR07822,2019-09-26,ST00958,CU00155
TR07823,2021-09-05,ST00898,CU00027
TR07824,2020-11-09,ST00981,CU00481
TR07825,2020-03-01,ST00795,CU00808
TR07826,2020-01-11,ST00063,CU00526
TR07827,2019-03-26,ST00370,CU00564
TR07828,2021-12-12,ST00486,CU00501
TR07829,2019-11-11,ST00172,CU00676
TR07830,2020-08-13,ST00145,CU00299
TR07831,2019-12-21,ST00826,CU00530
TR07832,2019-12-20,ST00258,CU00478
TR07833,2019-07-25,ST00109,CU00322
TR07834,2021-09-08,ST00914,CU00553
TR07835,2019-04-06,ST00443,CU00237
TR07836,2020-07-18,ST00934,CU00402
TR07837,2021-02-02,ST00627,CU00790
TR07838,2020-08-16,ST00150,CU00456
TR07839,2020-01-08,ST00390,CU00277
TR07840,2019-09-09,ST00711,CU00131
TR07841,2021-07-01,ST00988,CU00818
TR07842,2019-10-23,ST00154,CU00880
TR07843,2019-11-02,ST00693,CU00888
TR07844,2021-05-19,ST00725,CU00436
TR07845,2019-10-08,ST00934,CU00965
TR07846,2021-06-01,ST00437,CU00210
TR07847,2020-03-13,ST00809,CU00087
TR07848,2020-05-04,ST00901,CU00233
TR07849,2019-04-26,ST00845,CU00677
TR07850,2020-08-09,ST00470,CU00672
TR07851,2020-10-02,ST00862,CU00948
TR07852,2019-02-04,ST00473,CU00991
TR07853,2019-02-17,ST00388,CU00075
TR07854,2021-01-09,ST00176,CU00952
TR07855,2019-09-17,ST00167,CU00184
TR07856,2020-02-25,ST00473,CU00222
TR07857,2019-12-14,ST00527,CU00016
TR07858,2019-12-22,ST00272,CU00118
TR07859,2021-08-15,ST00232,CU00174
TR07860,2019-04-23,ST00992,CU00473
TR07861,2021-06-11,ST00970,CU00574
TR07862,2021-03-25,ST00327,CU00028
TR07863,2020-06-05,ST00018,CU00516
TR07864,2019-12-05,ST00737,CU00271
TR07865,2020-08-13,ST00941,CU00728
TR07866,2020-02-04,ST00694,CU00405
TR07867,2020-08-05,ST00662,CU00726
TR07868,2021-07-04,ST00046,CU00169
TR07869,2020-06-19,ST00036,CU00157
TR07870,2021-01-09,ST00149,CU00622
TR07871,2019-05-14,ST00606,CU00110
TR07872,2019-10-19,ST00067,CU00856
TR07873,2021-03-28,ST00905,CU00911
TR07874,2019-06-12,ST00043,CU00898
TR07875,2021-07-28,ST00414,CU00129
TR07876,2019-10-09,ST00611,CU00187
TR07877,2019-04-20,ST00574,CU00755
TR07878,2021-02-27,ST00443,CU00314
TR07879,2021-04-23,ST00255,CU00173
TR07880,2021-04-08,ST00700,CU00509
TR07881,2021-08-13,ST00701,CU00304
TR07882,2020-10-22,ST00112,CU00920
TR07883,2020-08-22,ST00183,CU00786
TR07884,2021-08-19,ST00344,CU00915
TR07885,2020-07-25,ST00420,CU00415
TR07886,2021-03-11,ST00196,CU00747
TR07887,2020-12-10,ST00608,CU00026
TR07888,2019-12-05,ST00888,CU00756
TR07889,2020-04-24,ST00926,CU00868
TR07890,2020-12-25,ST00652,CU00852
TR07891,2020-01-06,ST00591,CU00169
TR07892,2020-10-11,ST00081,CU00415
TR07893,2019-12-28,ST00508,CU00779
TR07894,2020-12-23,ST00775,CU00397
TR07895,2020-09-19,ST00730,CU00412
TR07896,2019-06-26,ST00471,CU00491
TR07897,2019-06-14,ST00258,CU00958
TR07898,2020-04-04,ST00986,CU00181
TR07899,2020-09-21,ST00467,CU00462
TR07900,2019-06-11,ST00777,CU00103
TR07901,2019-08-03,ST00810,CU00476
TR07902,2019-01-16,ST00030,CU00861
TR07903,2021-10-28,ST00028,CU00970
TR07904,2019-12-26,ST00929,CU00567
TR07905,2020-04-01,ST00596,CU00596
TR07906,2020-10-20,ST00967,CU00183
TR07907,2021-07-15,ST00284,CU00791
TR07908,2020-06-22,ST00379,CU00415
TR07909,2020-08-18,ST00450,CU00643
TR07910,2019-12-20,ST00217,CU00552
TR07911,2020-08-24,ST00675,CU00970
TR07912,2020-08-25,ST00106,CU00897
TR07913,2019-04-02,ST00855,CU00637
TR07914,2019-10-02,ST00037,CU00285
TR07915,2021-03-14,ST00835,CU00407
TR07916,2020-06-22,ST00593,CU00569
TR07917,2019-12-08,ST00787,CU00867
TR07918,2019-05-28,ST00174,CU00151
TR07919,2019-07-21,ST00812,CU00375
TR07920,2019-09-15,ST00566,CU00376
TR07921,2019-05-03,ST00644,CU00614
TR07922,2020-09-03,ST00194,CU00389
TR07923,2021-05-19,ST00066,CU00743
TR07924,2021-08-19,ST00692,CU00404
TR07925,2020-12-18,ST00856,CU00607
TR07926,2021-04-14,ST00950,CU00800
TR07927,2020-10-15,ST00226,CU00957
TR07928,2020-05-25,ST00395,CU00396
TR07929,2019-05-15,ST00098,CU00698
TR07930,2020-05-21,ST00953,CU00092
TR07931,2020-10-06,ST00195,CU00712
TR07932,2021-01-10,ST00957,CU00322
TR07933,2020-08-24,ST00663,CU00845
TR07934,2019-09-11,ST00517,CU00506
TR07935,2021-10-21,ST00419,CU00923
TR07936,2020-04-21,ST00365,CU00030
TR07937,2020-04-21,ST00382,CU00550
TR07938,2020-02-17,ST00332,CU00161
TR07939,2020-09-04,ST00869,CU00728
TR07940,2021-03-12,ST00490,CU00686
TR07941,2019-02-10,ST00864,CU00283
TR07942,2020-05-05,ST00873,CU00423
TR07943,2021-10-08,ST00964,CU00453
TR07944,2020-02-04,ST00741,CU00452
TR07945,2019-10-10,ST00688,CU00662
TR07946,2019-10-09,ST00303,CU00645
TR07947,2021-04-14,ST00933,CU00611
TR07948,2020-11-14,ST00424,CU00498
TR07949,2021-10-22,ST00611,CU00408
TR07950,2021-04-04,ST00363,CU00258
TR07951,2020-01-10,ST00569,CU00469
TR07952,2021-04-17,ST00793,CU00314
TR07953,2019-09-21,ST00098,CU00994
TR07954,2021-06-19,ST00819,CU00349
TR07955,2019-05-02,ST00124,CU00870
TR07956,2021-02-03,ST00532,CU00153
TR07957,2020-10-28,ST00874,CU00370
TR07958,2021-09-22,ST00886,CU00322
TR07959,2019-05-09,ST00629,CU00013
TR07960,2019-02-01,ST00531,CU00507
TR07961,2020-09-13,ST00455,CU00721
TR07962,2021-12-18,ST00664,CU00839
TR07963,2021-07-05,ST00154,CU00587
TR07964,2021-08-15,ST00672,CU00541
TR07965,2021-08-21,ST00225,CU00685
TR07966,2020-08-20,ST00974,CU00760
TR07967,2020-07-18,ST00979,CU00334
TR07968,2019-03-13,ST00535,CU00138
TR07969,2021-07-02,ST00379,CU00923
TR07970,2019-03-13,ST00461,CU00698
TR07971,2021-06-05,ST00210,CU00701
TR07972,2019-10-24,ST00019,CU00558
TR07973,2019-03-22,ST00551,CU00566
TR07974,2021-05-05,ST00776,CU00484
TR07975,2019-09-04,ST00417,CU00842
TR07976,2020-09-26,ST00384,CU00463
TR07977,2019-07-08,ST00310,CU00133
TR07978,2019-06-20,ST00473,CU00239
TR07979,2021-05-25,ST00234,CU00252
TR07980,2019-09-07,ST00265,CU00968
TR07981,2021-08-17,ST00962,CU00304
TR07982,2021-07-12,ST00486,CU00399
TR07983,2019-09-05,ST00275,CU00766
TR07984,2020-01-02,ST00272,CU00721
TR07985,2019-11-04,ST00118,CU00635
TR07986,2021-09-25,ST00515,CU00170
TR07987,2021-07-07,ST00984,CU00924
TR07988,2019-05-04,ST00541,CU00953
TR07989,2019-12-09,ST00844,CU00145
TR07990,2021-11-25,ST00808,CU00969
TR07991,2021-03-24,ST00243,CU00084
TR07992,2020-11-27,ST00799,CU00326
TR07993,2019-09-04,ST00507,CU00640
TR07994,2019-06-07,ST00089,CU00290
TR07995,2020-10-23,ST00300,CU00420
TR07996,2020-10-10,ST00232,CU00218
TR07997,2020-08-28,ST00618,CU00301
TR07998,2019-07-16,ST00935,CU00108
TR07999,2021-06-28,ST00498,CU00869
TR08000,2020-02-27,ST00348,CU00274
TR08001,2019-04-28,ST00792,CU00883
TR08002,2020-06-09,ST00696,CU00875
TR08003,2020-12-10,ST00337,CU00913
TR08004,2021-09-18,ST00776,CU00184
TR08005,2019-04-27,ST00785,CU00040
TR08006,2021-08-26,ST00838,CU00241
TR08007,2019-08-23,ST00296,CU00535
TR08008,2020-11-13,ST00730,CU00569
TR08009,2021-11-06,ST00854,CU00938
TR08010,2019-01-01,ST00530,CU00547
TR08011,2019-01-20,ST00104,CU00824
TR08012,2020-05-18,ST00448,CU00977
TR08013,2020-01-08,ST00167,CU00320
TR08014,2021-04-02,ST00216,CU00831
TR08015,2020-05-02,ST00988,CU00179
TR08016,2021-11-06,ST00766,CU00474
TR08017,2020-12-09,ST00186,CU00794
TR08018,2021-09-17,ST00240,CU00333
TR08019,2020-03-19,ST00764,CU00070
TR08020,2021-08-07,ST00087,CU00054
TR08021,2021-10-10,ST00256,CU00113
TR08022,2021-02-23,ST00877,CU00177
TR08023,2020-02-11,ST00805,CU00337
TR08024,2019-03-15,ST00071,CU00852
TR08025,2019-09-13,ST00541,CU00338
TR08026,2019-07-05,ST00157,CU00099
TR08027,2021-11-22,ST00336,CU00107
TR08028,2019-05-02,ST00294,CU00446
TR08029,2020-12-12,ST00870,CU00660
TR08030,2021-09-23,ST00912,CU00500
TR08031,2021-11-25,ST00385,CU00578
TR08032,2019-05-07,ST00827,CU00675
TR08033,2021-12-28,ST00391,CU00910
TR08034,2021-10-06,ST00861,CU00926
TR08035,2020-01-26,ST00370,CU00928
TR08036,2019-01-18,ST00264,CU00484
TR08037,2021-05-13,ST00727,CU00409
TR08038,2020-03-14,ST00243,CU00947
TR08039,2020-09-06,ST00148,CU00646
TR08040,2020-09-18,ST00613,CU00808
TR08041,2021-07-07,ST00891,CU00235
TR08042,2021-09-06,ST00418,CU00456
TR08043,2020-11-25,ST00049,CU00662
TR08044,2021-12-24,ST00585,CU00959
TR08045,2020-02-04,ST00970,CU00793
TR08046,2020-04-18,ST00586,CU00774
TR08047,2019-07-01,ST00550,CU00998
TR08048,2020-06-24,ST00319,CU00390
TR08049,2019-02-17,ST00919,CU00596
TR08050,2021-01-05,ST00025,CU00888
TR08051,2020-12-08,ST00550,CU00470
TR08052,2019-03-02,ST00516,CU00414
TR08053,2021-09-23,ST00168,CU00441
TR08054,2020-10-01,ST00373,CU00064
TR08055,2021-02-08,ST00036,CU00430
TR08056,2021-12-24,ST00107,CU00695
TR08057,2020-04-28,ST00225,CU00871
TR08058,2019-06-07,ST00330,CU00544
TR08059,2019-01-24,ST00179,CU00359
TR08060,2020-07-11,ST00565,CU00444
TR08061,2020-09-04,ST00623,CU00500
TR08062,2019-11-20,ST00435,CU00059
TR08063,2019-12-26,ST00160,CU00283
TR08064,2019-05-03,ST00888,CU00202
TR08065,2020-03-09,ST00223,CU00066
TR08066,2020-03-28,ST00306,CU00727
TR08067,2019-04-07,ST00470,CU00575
TR08068,2019-01-08,ST00313,CU00625
TR08069,2019-06-07,ST00826,CU00961
TR08070,2019-10-02,ST00737,CU00023
