SalesID,JuiceID,Quantity
TR08902,JU00885,1
TR08903,JU00080,4
TR08903,JU00389,4
TR08904,JU00360,4
TR08904,JU00624,2
TR08904,JU00976,4
TR08905,JU00019,5
TR08906,JU00463,1
TR08906,JU00529,3
TR08906,JU00577,2
TR08906,JU00660,4
TR08907,JU00212,1
TR08908,JU00104,5
TR08908,JU00273,1
TR08908,JU00763,5
TR08908,JU00997,3
TR08909,JU00926,5
TR08910,JU00472,3
TR08910,JU00839,2
TR08910,JU00983,3
TR08911,JU00596,3
TR08911,JU00616,1
TR08911,JU00693,2
TR08912,JU00466,3
TR08912,JU00543,2
TR08912,JU00923,5
TR08912,JU00977,3
TR08913,JU00595,5
TR08913,JU00917,2
TR08914,JU00061,5
TR08914,JU00940,3
TR08915,JU00110,3
TR08915,JU00338,3
TR08915,JU00668,5
TR08915,JU00851,3
TR08915,JU00909,2
TR08915,JU00985,2
TR08916,JU00638,1
TR08916,JU00669,2
TR08917,JU00463,2
TR08917,JU00472,1
TR08917,JU00750,2
TR08918,JU00451,2
TR08918,JU00529,5
TR08918,JU00672,5
TR08919,JU00818,5
TR08920,JU00048,3
TR08920,JU00306,1
TR08920,JU00961,3
TR08921,JU00661,2
TR08921,JU00731,3
TR08921,JU00859,3
TR08922,JU00103,5
TR08922,JU00146,5
TR08922,JU00388,2
TR08922,JU00850,2
TR08923,JU00252,1
TR08923,JU00366,2
TR08923,JU00863,1
TR08924,JU00172,1
TR08924,JU00957,1
TR08925,JU00321,1
TR08925,JU00352,2
TR08925,JU00585,4
TR08925,JU00893,2
TR08926,JU00419,3
TR08926,JU00525,4
TR08927,JU00225,2
TR08927,JU00231,3
TR08927,JU00666,5
TR08927,JU00711,3
TR08928,JU00575,1
TR08928,JU00968,5
TR08928,JU00974,3
TR08929,JU00292,4
TR08930,JU00116,3
TR08931,JU00389,2
TR08931,JU00550,5
TR08931,JU00727,1
TR08932,JU00866,1
TR08933,JU00912,4
TR08934,JU00367,5
TR08934,JU00384,3
TR08934,JU00867,2
TR08935,JU00954,4
TR08936,JU00044,2
TR08937,JU00041,1
TR08937,JU00278,2
TR08937,JU00314,3
TR08938,JU00183,4
TR08938,JU00260,4
TR08939,JU00036,1
TR08939,JU00885,2
TR08940,JU00099,1
TR08940,JU00217,1
TR08940,JU00244,4
TR08940,JU00529,3
TR08941,JU00327,5
TR08941,JU00670,4
TR08942,JU00011,2
TR08942,JU00128,2
TR08942,JU00781,4
TR08942,JU00866,4
TR08942,JU00954,3
TR08942,JU00960,5
TR08943,JU00035,4
TR08943,JU00197,4
TR08943,JU00813,1
TR08943,JU00903,1
TR08944,JU00169,1
TR08944,JU00297,1
TR08944,JU00383,2
TR08945,JU00850,5
TR08946,JU00057,5
TR08947,JU00702,5
TR08947,JU00815,2
TR08947,JU00951,4
TR08948,JU00644,3
TR08948,JU00696,1
TR08949,JU00235,4
TR08949,JU00625,4
TR08949,JU00732,4
TR08949,JU00936,1
TR08950,JU00012,5
TR08950,JU00495,1
TR08950,JU00674,1
TR08950,JU00676,1
TR08951,JU00243,4
TR08951,JU00394,2
TR08951,JU00651,5
TR08952,JU00663,3
TR08953,JU00086,3
TR08953,JU00272,2
TR08953,JU00817,5
TR08954,JU00469,1
TR08954,JU00871,1
TR08955,JU00122,2
TR08955,JU00462,5
TR08955,JU00840,4
TR08955,JU00929,2
TR08956,JU00097,2
TR08956,JU00202,4
TR08956,JU00494,3
TR08956,JU00709,2
TR08957,JU00509,1
TR08957,JU00581,2
TR08958,JU00932,5
TR08959,JU00422,3
TR08959,JU00439,3
TR08959,JU00568,2
TR08959,JU00946,2
TR08960,JU00237,5
TR08960,JU00487,5
TR08961,JU00571,5
TR08961,JU00608,4
TR08961,JU00730,3
TR08961,JU00964,4
TR08962,JU00063,3
TR08962,JU00157,4
TR08962,JU00637,3
TR08963,JU00348,1
TR08964,JU00534,4
TR08964,JU00706,5
TR08965,JU00083,5
TR08965,JU00422,3
TR08965,JU00878,3
TR08966,JU00074,1
TR08966,JU00898,5
TR08967,JU00601,1
TR08967,JU00602,1
TR08967,JU00730,1
TR08968,JU00333,4
TR08968,JU00588,5
TR08968,JU00661,4
TR08969,JU00227,3
TR08969,JU00241,4
TR08969,JU00482,2
TR08970,JU00066,1
TR08970,JU00117,2
TR08970,JU00281,3
TR08971,JU00125,5
TR08971,JU00276,1
TR08972,JU00142,3
TR08972,JU00207,2
TR08972,JU00779,3
TR08973,JU00168,2
TR08974,JU00400,5
TR08974,JU00631,1
TR08975,JU00383,5
TR08975,JU00821,3
TR08976,JU00003,2
TR08976,JU00191,2
TR08976,JU00596,4
TR08977,JU00080,4
TR08977,JU00351,2
TR08977,JU00378,4
TR08977,JU00898,5
TR08977,JU00913,4
TR08978,JU00149,3
TR08978,JU00298,5
TR08978,JU00503,5
TR08978,JU00536,1
TR08978,JU00911,1
TR08979,JU00906,3
TR08979,JU00931,1
TR08979,JU00946,5
TR08980,JU00164,1
TR08981,JU00158,4
TR08981,JU00220,1
TR08982,JU00041,2
TR08982,JU00132,1
TR08982,JU00385,2
TR08982,JU00672,3
TR08982,JU00917,5
TR08983,JU00343,1
TR08983,JU00430,1
TR08983,JU00759,1
TR08984,JU00345,5
TR08984,JU00497,3
TR08985,JU00683,1
TR08986,JU00609,3
TR08986,JU00818,5
TR08986,JU00872,3
TR08986,JU00989,5
TR08987,JU00240,3
TR08987,JU00488,5
TR08987,JU00595,1
TR08988,JU00307,5
TR08988,JU00543,3
TR08989,JU00590,4
TR08989,JU00856,4
TR08990,JU00510,3
TR08990,JU00651,5
TR08990,JU00930,4
TR08991,JU00936,2
TR08992,JU00080,2
TR08992,JU00146,5
TR08992,JU00467,1
TR08992,JU00879,2
TR08993,JU00395,4
TR08994,JU00273,4
TR08995,JU00135,5
TR08995,JU00329,3
TR08995,JU00647,2
TR08996,JU00229,3
TR08996,JU00594,5
TR08996,JU00945,1
TR08996,JU00946,1
TR08997,JU00951,5
TR08998,JU00145,1
TR08998,JU00635,3
TR08998,JU00869,3
TR08998,JU00884,2
TR08999,JU00387,3
TR09000,JU00698,3
TR09001,JU00077,4
TR09001,JU00592,4
TR09001,JU00754,4
TR09002,JU00560,3
TR09002,JU00665,2
TR09002,JU00698,1
TR09003,JU00388,4
TR09003,JU00652,3
TR09003,JU00859,4
TR09004,JU00292,5
TR09004,JU00420,4
TR09004,JU00655,3
TR09005,JU00622,3
TR09005,JU00660,1
TR09005,JU00816,5
TR09006,JU00175,1
TR09006,JU00663,5
TR09006,JU00737,2
TR09007,JU00388,3
TR09007,JU00505,5
TR09008,JU00657,1
TR09009,JU00797,2
TR09009,JU00977,2
TR09010,JU00042,5
TR09010,JU00104,4
TR09011,JU00038,4
TR09011,JU00911,4
TR09012,JU00548,4
TR09013,JU00042,1
TR09013,JU00404,1
TR09014,JU00961,1
TR09015,JU00074,2
TR09015,JU00742,5
TR09015,JU00940,3
TR09016,JU00019,2
TR09017,JU00387,3
TR09017,JU00702,5
TR09017,JU00785,1
TR09017,JU00901,3
TR09017,JU00983,4
TR09018,JU00712,4
TR09018,JU00992,3
TR09019,JU00195,5
TR09019,JU00358,5
TR09019,JU00413,2
TR09019,JU00811,5
TR09020,JU00128,3
TR09021,JU01000,3
TR09022,JU00607,2
TR09023,JU00819,4
TR09023,JU00886,2
TR09023,JU00934,5
TR09024,JU00633,1
TR09024,JU00896,1
TR09025,JU00346,3
TR09025,JU00349,5
TR09025,JU00609,1
TR09026,JU00159,1
TR09026,JU00202,1
TR09026,JU00605,4
TR09027,JU00617,5
TR09028,JU00608,4
TR09028,JU00716,2
TR09028,JU00755,3
TR09029,JU00121,3
TR09029,JU00376,3
TR09029,JU00540,2
TR09030,JU00161,3
TR09030,JU00196,2
TR09030,JU00936,1
TR09031,JU00466,5
TR09031,JU00959,2
TR09032,JU00071,4
TR09032,JU00589,4
TR09033,JU00327,2
TR09033,JU00583,1
TR09034,JU00271,1
TR09034,JU00274,1
TR09034,JU00391,5
TR09035,JU00822,5
TR09035,JU00945,1
TR09036,JU00995,2
TR09037,JU00181,3
TR09037,JU00486,4
TR09038,JU00442,4
TR09038,JU00598,4
TR09038,JU00614,3
TR09038,JU00945,3
TR09039,JU00072,1
TR09039,JU00479,3
TR09040,JU00994,1
TR09041,JU00531,4
TR09041,JU00869,2
TR09042,JU00286,5
TR09042,JU00416,2
TR09042,JU00657,1
TR09042,JU00703,3
TR09042,JU00774,1
TR09043,JU00360,4
TR09044,JU00656,3
TR09045,JU00016,1
TR09045,JU00678,3
TR09045,JU00895,2
TR09045,JU00988,3
TR09046,JU00168,3
TR09046,JU00531,5
TR09046,JU00817,1
TR09047,JU00207,3
TR09047,JU00255,5
TR09048,JU00676,5
TR09049,JU00129,5
TR09049,JU00655,2
TR09049,JU00956,3
TR09050,JU00247,5
TR09050,JU00387,4
TR09051,JU00744,5
TR09051,JU00823,2
TR09051,JU00854,3
TR09052,JU00075,5
TR09052,JU00509,1
TR09053,JU00146,5
TR09053,JU00442,4
TR09053,JU00552,2
TR09053,JU00710,3
TR09054,JU00108,3
TR09054,JU00655,3
TR09055,JU00493,1
TR09055,JU00600,1
TR09055,JU00626,4
TR09056,JU00081,4
TR09056,JU00253,4
TR09056,JU00276,2
TR09056,JU00429,2
TR09057,JU00276,1
TR09057,JU00758,3
TR09058,JU00898,5
TR09058,JU00993,5
TR09059,JU00200,3
TR09059,JU00326,4
TR09059,JU00506,1
TR09059,JU00762,1
TR09060,JU00424,1
TR09060,JU00603,5
TR09060,JU00701,5
TR09061,JU00550,4
TR09062,JU00711,2
TR09062,JU00791,2
TR09063,JU00279,1
TR09063,JU00288,5
TR09063,JU00612,4
TR09063,JU00750,5
TR09064,JU00361,5
TR09064,JU00680,5
TR09065,JU00198,5
TR09066,JU00050,2
TR09066,JU00144,2
TR09066,JU00165,4
TR09066,JU00222,5
TR09067,JU00605,5
TR09067,JU00820,5
TR09068,JU00309,5
TR09068,JU00832,5
TR09069,JU00994,3
TR09070,JU00142,2
TR09070,JU00394,5
TR09071,JU00003,2
TR09071,JU00687,1
TR09072,JU00835,2
TR09073,JU00234,1
TR09073,JU00729,1
TR09074,JU00450,5
TR09074,JU00948,2
TR09075,JU00140,4
TR09075,JU00182,1
TR09075,JU00593,1
TR09076,JU00265,4
TR09076,JU00444,3
TR09077,JU00140,3
TR09078,JU00086,5
TR09078,JU00230,4
TR09078,JU00256,2
TR09078,JU00271,3
TR09079,JU00006,2
TR09079,JU00594,1
TR09080,JU00255,3
TR09080,JU00368,5
TR09080,JU00571,1
TR09081,JU00225,5
TR09081,JU00300,3
TR09081,JU00535,1
TR09081,JU00615,2
TR09082,JU00449,5
TR09082,JU00507,2
TR09083,JU00464,1
TR09083,JU00587,3
TR09083,JU00779,2
TR09083,JU00964,2
TR09084,JU00130,4
TR09084,JU00312,3
TR09085,JU00132,1
TR09086,JU00100,1
TR09086,JU00398,4
TR09086,JU00863,3
TR09086,JU00934,1
TR09087,JU00136,5
TR09087,JU00544,1
TR09088,JU00097,2
TR09088,JU00974,3
TR09089,JU00176,4
TR09089,JU00440,2
TR09089,JU00535,4
TR09089,JU00722,3
TR09089,JU00779,1
TR09089,JU00901,2
TR09089,JU00924,1
TR09090,JU00094,3
TR09090,JU00338,3
TR09091,JU00305,3
TR09091,JU00517,2
TR09092,JU00862,5
TR09092,JU00989,3
TR09093,JU00247,1
TR09093,JU00398,1
TR09094,JU00526,4
TR09095,JU00091,4
TR09095,JU00273,3
TR09095,JU00366,2
TR09096,JU00912,1
TR09096,JU00992,5
TR09097,JU00004,1
TR09097,JU00756,1
TR09098,JU00036,5
TR09098,JU00374,3
TR09098,JU00891,5
TR09099,JU00570,5
TR09099,JU00575,2
TR09100,JU00177,4
TR09100,JU00929,3
TR09100,JU00954,3
TR09101,JU00529,3
TR09102,JU00213,5
TR09102,JU00781,5
TR09103,JU00750,3
TR09104,JU00307,4
TR09104,JU00451,3
TR09104,JU00541,3
TR09105,JU00109,1
TR09105,JU00372,2
TR09105,JU00406,5
TR09106,JU00291,3
TR09106,JU00518,3
TR09107,JU00556,4
TR09107,JU00978,4
TR09108,JU00184,3
TR09108,JU00295,3
TR09108,JU00551,5
TR09108,JU00571,2
TR09108,JU00759,4
TR09109,JU00066,4
TR09110,JU00508,3
TR09110,JU00673,3
TR09111,JU00733,2
TR09112,JU00059,1
TR09112,JU00186,5
TR09112,JU00818,5
TR09112,JU00990,4
TR09113,JU00516,2
TR09113,JU00856,4
TR09114,JU00350,5
TR09114,JU00438,1
TR09115,JU00097,2
TR09115,JU00636,5
TR09115,JU00851,2
TR09116,JU00325,5
TR09116,JU00473,3
TR09116,JU00631,3
TR09117,JU00176,3
TR09117,JU00282,3
TR09117,JU00558,4
TR09117,JU00783,5
TR09118,JU00683,2
TR09118,JU00820,1
TR09118,JU00840,5
TR09119,JU00171,4
TR09119,JU00276,3
TR09119,JU00479,3
TR09119,JU00946,4
TR09120,JU00029,4
TR09120,JU00033,5
TR09120,JU00469,1
TR09120,JU00632,3
TR09121,JU00215,2
TR09121,JU00398,2
TR09121,JU00516,5
TR09121,JU00781,2
TR09122,JU00174,1
TR09122,JU00370,5
TR09123,JU00419,1
TR09123,JU00599,3
TR09123,JU00808,4
TR09123,JU00923,4
TR09124,JU00185,3
TR09124,JU00575,4
TR09124,JU00701,3
TR09125,JU00372,4
TR09125,JU00467,1
TR09125,JU00849,5
TR09126,JU00358,1
TR09126,JU00627,1
TR09126,JU00727,1
TR09127,JU00133,1
TR09127,JU00906,2
TR09128,JU00004,1
TR09128,JU00949,4
TR09129,JU00528,2
TR09129,JU00904,2
TR09129,JU00940,5
TR09130,JU00010,1
TR09130,JU00211,3
TR09130,JU00600,1
TR09131,JU00944,2
TR09131,JU00951,3
TR09132,JU00368,1
TR09133,JU00137,2
TR09133,JU00413,4
TR09133,JU00595,4
TR09134,JU00013,4
TR09134,JU00372,5
TR09134,JU00433,4
TR09135,JU00671,5
TR09136,JU00134,3
TR09136,JU00459,3
TR09136,JU00849,3
TR09137,JU00150,2
TR09138,JU00172,4
TR09138,JU00773,4
TR09139,JU00365,4
TR09139,JU00464,1
TR09139,JU00921,3
TR09140,JU00426,1
TR09140,JU00703,1
TR09141,JU00399,5
TR09141,JU00828,1
TR09142,JU00084,3
TR09142,JU00209,3
TR09142,JU00925,3
TR09143,JU00007,2
TR09143,JU00089,3
TR09143,JU00527,5
TR09143,JU00695,1
TR09143,JU01000,5
TR09144,JU00486,3
TR09144,JU00777,3
TR09145,JU00149,5
TR09145,JU00267,4
TR09146,JU00121,4
TR09146,JU00543,2
TR09146,JU00952,2
TR09147,JU00205,2
TR09147,JU00436,4
TR09147,JU00574,4
TR09147,JU00774,3
TR09148,JU00450,4
TR09148,JU00630,5
TR09148,JU00696,1
TR09149,JU00175,2
TR09149,JU00538,2
TR09150,JU00922,1
TR09150,JU00937,2
TR09151,JU00624,5
TR09151,JU00961,1
TR09152,JU00567,4
TR09152,JU00985,3
TR09153,JU00402,1
TR09153,JU00737,4
TR09153,JU00744,1
TR09154,JU00025,1
TR09154,JU00481,1
TR09155,JU00960,1
TR09156,JU00204,3
TR09156,JU00471,3
TR09157,JU00420,5
TR09157,JU00629,2
TR09157,JU00845,1
TR09157,JU00997,4
TR09158,JU00783,4
TR09158,JU00885,2
TR09159,JU00079,5
TR09159,JU00292,3
TR09159,JU00841,1
TR09159,JU00999,5
TR09160,JU00951,4
TR09161,JU00634,5
TR09161,JU00973,2
TR09162,JU00291,4
TR09163,JU00001,1
TR09163,JU00578,2
TR09164,JU00184,4
TR09164,JU00827,3
TR09165,JU00189,4
TR09165,JU00856,1
TR09166,JU00031,5
TR09166,JU00553,4
TR09166,JU00767,3
TR09167,JU00002,4
TR09167,JU00616,2
TR09167,JU00876,1
TR09168,JU00204,5
TR09168,JU00300,5
TR09169,JU00592,2
TR09169,JU00619,1
TR09169,JU00911,1
TR09169,JU00924,1
TR09170,JU00049,2
TR09171,JU00020,5
TR09171,JU00494,2
TR09171,JU00535,5
TR09171,JU00595,5
TR09172,JU00001,3
TR09172,JU00107,5
TR09172,JU00718,1
TR09172,JU00912,5
TR09173,JU00381,2
TR09173,JU00522,3
TR09173,JU00543,5
TR09174,JU00354,4
TR09175,JU00095,5
TR09176,JU00016,2
TR09176,JU00592,3
TR09177,JU00483,3
TR09178,JU00805,4
TR09179,JU00031,4
TR09179,JU00035,2
TR09179,JU00133,5
TR09180,JU00011,1
TR09180,JU00131,4
TR09180,JU00361,5
TR09180,JU00965,1
TR09181,JU00422,5
TR09181,JU00939,2
TR09182,JU00276,2
TR09182,JU00722,2
TR09183,JU00626,4
TR09183,JU00741,4
TR09183,JU00827,3
TR09184,JU00324,1
TR09184,JU00895,4
TR09185,JU00195,2
TR09186,JU00384,1
TR09186,JU00736,2
TR09186,JU00950,3
TR09187,JU00965,2
TR09188,JU00084,1
TR09188,JU00091,3
TR09188,JU00125,5
TR09188,JU00523,1
TR09188,JU00747,4
TR09188,JU00904,1
TR09188,JU00905,2
TR09189,JU00706,3
TR09189,JU00734,5
TR09189,JU00756,3
TR09189,JU00904,2
TR09190,JU00640,1
TR09190,JU00816,5
TR09191,JU00174,5
TR09191,JU00525,2
TR09191,JU00942,5
TR09192,JU00322,3
TR09193,JU00429,1
TR09193,JU00688,4
TR09194,JU00218,4
TR09194,JU00413,5
TR09195,JU00463,4
TR09196,JU00083,5
TR09196,JU00228,2
TR09196,JU00867,3
TR09196,JU00966,3
TR09197,JU00279,4
TR09197,JU00361,2
TR09197,JU00746,1
TR09197,JU00931,5
TR09198,JU00382,1
TR09198,JU00494,4
TR09198,JU00902,2
TR09199,JU00274,3
TR09199,JU00943,2
TR09200,JU00244,4
TR09200,JU00625,5
TR09201,JU00393,5
TR09202,JU00208,3
TR09202,JU00869,2
TR09203,JU00254,1
TR09203,JU00330,2
TR09203,JU00620,1
TR09204,JU00494,2
TR09204,JU00656,3
TR09204,JU00666,2
TR09205,JU00121,1
TR09205,JU00709,2
TR09205,JU00867,5
TR09206,JU00052,4
TR09206,JU00419,3
TR09206,JU00525,5
TR09206,JU00910,1
TR09206,JU00965,3
TR09207,JU00072,4
TR09207,JU00125,2
TR09208,JU00443,1
TR09209,JU00135,5
TR09209,JU00529,1
TR09209,JU00615,2
TR09210,JU00682,4
TR09210,JU00877,2
TR09211,JU00879,4
TR09212,JU00887,4
TR09212,JU00967,2
TR09213,JU00447,2
TR09213,JU00824,1
TR09213,JU00926,1
TR09214,JU00864,2
TR09215,JU00230,4
TR09215,JU00346,1
TR09215,JU00537,2
TR09215,JU00751,3
TR09215,JU00812,5
TR09215,JU00850,4
TR09216,JU00228,2
TR09216,JU00252,5
TR09216,JU00406,1
TR09217,JU00194,5
TR09217,JU00313,2
TR09217,JU00879,2
TR09218,JU00289,5
TR09219,JU00827,2
TR09220,JU00612,3
TR09220,JU00668,1
TR09220,JU00987,1
TR09221,JU00035,5
TR09221,JU00632,1
TR09221,JU00762,5
TR09222,JU00267,2
TR09222,JU00343,2
TR09222,JU00752,5
TR09222,JU00858,2
TR09222,JU00867,2
TR09223,JU00769,3
TR09223,JU00892,2
TR09224,JU00023,4
TR09224,JU00500,5
TR09224,JU00546,5
TR09225,JU00538,4
TR09226,JU00024,4
TR09227,JU00339,4
TR09227,JU00998,5
TR09228,JU00189,3
TR09228,JU00593,3
TR09229,JU00595,3
TR09230,JU00157,3
TR09230,JU00602,1
TR09231,JU00200,5
TR09231,JU00454,4
TR09232,JU00003,1
TR09232,JU00036,5
TR09232,JU00656,1
TR09232,JU00913,4
TR09233,JU00196,1
TR09233,JU00296,5
TR09234,JU00227,2
TR09234,JU00572,1
TR09235,JU00248,4
TR09236,JU00545,2
TR09236,JU00567,3
TR09236,JU00656,3
TR09237,JU00082,3
TR09237,JU00992,2
TR09238,JU00094,4
TR09238,JU00226,1
TR09238,JU00522,4
TR09238,JU00931,5
TR09239,JU00029,3
TR09239,JU00511,5
TR09239,JU00877,1
TR09240,JU00515,1
TR09241,JU00196,2
TR09241,JU00769,1
TR09241,JU00793,5
TR09242,JU00293,4
TR09243,JU00240,1
TR09243,JU00973,3
TR09244,JU00092,3
TR09244,JU00692,1
TR09244,JU00984,2
TR09245,JU00272,2
TR09245,JU00699,2
TR09245,JU00964,5
TR09246,JU00068,2
TR09246,JU00515,1
TR09246,JU00572,2
TR09247,JU00811,1
TR09248,JU00375,1
TR09248,JU00613,1
TR09248,JU00751,2
TR09249,JU00608,5
TR09249,JU00692,2
TR09249,JU00823,1
TR09249,JU00905,5
TR09250,JU00242,5
TR09250,JU00649,1
TR09251,JU00297,5
TR09251,JU00502,1
TR09251,JU00847,2
TR09252,JU00215,4
TR09252,JU00580,3
TR09253,JU00394,3
TR09253,JU00952,5
TR09254,JU00670,3
TR09255,JU00540,2
TR09255,JU00887,3
TR09255,JU00936,1
TR09256,JU00188,5
TR09256,JU00317,2
TR09256,JU00595,5
TR09256,JU00607,3
TR09257,JU00099,2
TR09257,JU00398,3
TR09257,JU00780,2
TR09258,JU00097,3
TR09258,JU00229,4
TR09258,JU00307,5
TR09259,JU00045,3
TR09260,JU00200,1
TR09260,JU00502,3
TR09260,JU00906,3
TR09260,JU00949,1
TR09261,JU00293,5
TR09261,JU00699,4
TR09261,JU00914,3
TR09262,JU00498,3
TR09262,JU00720,2
TR09263,JU00368,2
TR09263,JU00780,4
TR09264,JU00024,3
TR09264,JU00121,3
TR09264,JU00660,5
TR09264,JU00840,2
TR09265,JU00026,5
TR09265,JU00397,5
TR09266,JU00267,2
TR09266,JU00476,3
TR09266,JU00564,3
TR09267,JU00730,1
TR09267,JU00838,3
TR09268,JU00241,2
TR09268,JU00688,3
TR09269,JU00281,4
TR09269,JU00750,4
TR09270,JU00228,2
TR09270,JU00362,1
TR09270,JU00621,5
TR09270,JU00959,1
TR09271,JU00389,4
TR09271,JU00430,4
TR09272,JU00197,4
TR09272,JU00447,3
TR09272,JU00665,2
TR09273,JU00001,1
TR09274,JU00562,1
TR09274,JU00650,1
TR09275,JU00691,2
TR09276,JU00525,1
TR09276,JU00600,4
TR09276,JU00690,4
TR09277,JU00009,4
TR09277,JU00237,4
TR09277,JU00432,3
TR09278,JU00785,1
TR09278,JU00898,5
TR09279,JU00743,2
TR09280,JU00165,4
TR09280,JU00219,4
TR09280,JU00453,1
TR09281,JU00087,4
TR09281,JU00632,5
TR09282,JU00292,4
TR09283,JU00174,5
TR09283,JU00530,2
TR09283,JU00761,3
TR09283,JU00966,3
TR09284,JU00537,3
TR09284,JU00616,5
TR09285,JU00134,3
TR09285,JU00354,4
TR09286,JU00407,4
TR09286,JU00477,2
TR09286,JU00532,3
TR09286,JU00592,4
TR09286,JU00878,4
TR09287,JU00581,4
TR09287,JU00636,1
TR09288,JU00003,5
TR09288,JU00045,2
TR09288,JU00475,1
TR09288,JU00582,2
TR09288,JU00762,4
TR09289,JU00037,3
TR09289,JU00495,1
TR09289,JU00593,1
TR09290,JU00728,4
TR09290,JU00885,2
TR09291,JU00074,3
TR09291,JU00193,1
TR09292,JU00620,3
TR09292,JU00707,4
TR09292,JU00863,2
TR09293,JU00352,2
TR09293,JU00751,1
TR09294,JU00109,2
TR09294,JU00153,3
TR09294,JU00625,5
TR09294,JU00821,1
TR09295,JU00072,5
TR09295,JU00468,4
TR09296,JU00235,1
TR09296,JU00311,3
TR09296,JU00847,3
TR09297,JU00287,5
TR09297,JU00489,5
TR09298,JU00424,2
TR09298,JU00485,2
TR09298,JU00944,5
TR09299,JU00317,1
TR09299,JU00959,1
TR09300,JU00371,5
TR09300,JU00625,2
TR09300,JU00809,3
TR09301,JU00207,5
TR09301,JU00962,5
TR09302,JU00185,4
TR09302,JU00458,4
TR09303,JU00741,2
TR09304,JU00015,4
TR09304,JU00264,3
TR09305,JU00066,3
TR09305,JU00499,2
TR09306,JU00198,2
TR09306,JU00910,5
TR09307,JU00496,3
TR09308,JU00225,1
TR09308,JU00589,3
TR09309,JU00172,4
TR09309,JU00629,2
TR09310,JU00006,1
TR09310,JU00619,1
TR09310,JU00620,2
TR09310,JU00866,4
TR09311,JU00035,4
TR09311,JU00148,4
TR09311,JU00322,3
TR09311,JU00433,1
TR09311,JU00452,4
TR09311,JU00645,1
TR09311,JU00648,4
TR09311,JU00896,1
TR09312,JU00180,4
TR09312,JU00687,5
TR09313,JU00233,1
TR09313,JU00330,2
TR09314,JU00043,1
TR09314,JU00221,2
TR09314,JU00650,4
TR09315,JU00889,3
TR09316,JU00332,1
TR09317,JU00762,1
TR09317,JU00766,5
TR09317,JU00779,3
TR09318,JU00278,3
TR09318,JU00917,2
TR09319,JU00179,3
TR09319,JU00280,4
TR09319,JU00669,4
TR09319,JU00871,3
TR09320,JU00179,4
TR09320,JU00498,2
TR09320,JU00821,4
TR09321,JU00220,4
TR09322,JU00968,4
TR09323,JU00095,5
TR09323,JU00248,3
TR09323,JU00376,4
TR09323,JU00584,1
TR09324,JU00124,3
TR09324,JU00652,3
TR09325,JU00454,5
TR09325,JU00570,4
TR09326,JU00166,5
TR09326,JU00439,5
TR09326,JU00448,5
TR09326,JU00766,3
TR09326,JU00981,1
TR09327,JU00015,3
TR09327,JU00046,2
TR09327,JU00127,1
TR09327,JU00401,5
TR09327,JU00703,1
TR09328,JU00945,2
TR09329,JU00642,5
TR09329,JU00866,5
TR09330,JU00045,4
TR09330,JU00955,1
TR09331,JU00495,5
TR09332,JU00029,2
TR09332,JU00323,2
TR09332,JU00946,5
TR09333,JU00288,5
TR09333,JU00655,5
TR09334,JU00293,1
TR09334,JU00839,2
TR09335,JU00159,5
TR09335,JU00918,3
TR09336,JU00074,4
TR09336,JU00105,4
TR09337,JU00579,5
TR09338,JU00223,2
TR09338,JU00298,3
TR09338,JU00933,2
TR09339,JU00953,5
TR09340,JU00663,3
TR09341,JU00578,4
TR09342,JU00502,1
TR09342,JU00514,5
TR09343,JU00661,3
TR09343,JU00814,4
TR09343,JU00938,3
TR09344,JU00218,5
TR09344,JU00498,5
TR09345,JU00087,1
TR09345,JU00136,2
TR09345,JU00240,1
TR09345,JU00292,4
TR09345,JU00558,5
TR09345,JU00657,2
TR09345,JU00757,5
TR09345,JU00815,5
TR09345,JU00847,5
TR09346,JU00436,1
TR09347,JU00078,5
TR09348,JU00336,2
TR09348,JU00831,5
TR09349,JU00007,5
TR09349,JU00432,1
TR09350,JU00305,2
TR09351,JU00215,5
TR09351,JU00579,5
TR09351,JU00777,1
TR09351,JU00913,2
TR09352,JU00496,5
TR09353,JU00953,2
TR09354,JU00178,2
TR09354,JU00445,1
TR09355,JU00312,4
TR09356,JU00658,3
TR09356,JU00784,1
TR09357,JU00384,5
TR09357,JU00603,3
TR09357,JU00795,1
TR09357,JU00886,2
TR09358,JU00375,5
TR09358,JU00476,4
TR09358,JU00940,2
TR09358,JU00978,1
TR09359,JU00791,2
TR09360,JU00817,1
TR09361,JU00112,1
TR09361,JU00450,4
TR09361,JU00917,4
TR09362,JU00300,3
TR09362,JU00461,2
TR09362,JU00494,2
TR09362,JU00530,1
TR09362,JU00819,5
TR09363,JU00027,3
TR09364,JU00198,4
TR09364,JU00222,1
TR09364,JU00403,5
TR09364,JU00882,1
TR09365,JU00653,5
TR09366,JU00521,3
TR09366,JU00592,1
TR09366,JU00821,4
TR09367,JU00718,5
TR09367,JU00724,5
TR09367,JU00774,2
TR09367,JU01000,5
TR09368,JU00088,3
TR09368,JU00533,1
TR09369,JU00783,5
TR09370,JU00267,5
TR09370,JU00741,4
TR09370,JU00743,1
TR09371,JU00350,3
TR09371,JU00369,3
TR09371,JU00694,4
TR09371,JU00714,3
TR09371,JU00760,1
TR09371,JU00761,5
TR09372,JU00401,4
TR09372,JU00696,1
TR09372,JU00875,1
TR09373,JU00055,1
